equipmentId,itemId,itemName,type,unit,required,minValue,maxValue,freqHours,requiredInStandby
JH-C-P09E01,JH-C-P09E01I01,有无泄漏异常,BOOLEAN,,1,,,4,no
JH-C-P10E01,JH-C-P10E01I01,有无泄漏，异常,BOOLEAN,,1,,,4,no
JH-C-P10E02,JH-C-P10E02I01,有无泄漏，异常,BOOLEAN,,1,,,4,no
JH-C-P10E03,JH-C-P10E03I01,有无泄漏，异常,BOOLEAN,,1,,,4,no
JH-C-P10E04,JH-C-P10E04I01,有无泄漏，异常,BOOLEAN,,1,,,4,no
JH-C-P11E01,JH-C-P11E01I01,控制柜完好，无报警,BOOLEAN,,1,,,4,no
JH-C-P11E02,JH-C-P11E02I01,无异常和火情,BOOLEAN,,1,,,4,no
JH-C-P12E01,JH-C-P12E01I01,无杂物，吨袋摆放整齐，无冒烟火情,BOOLEAN,,1,,,4,no
JH-C-P12E02,JH-C-P12E02I01,无泄漏泡水，若冷却水泵运行是否正常,BOOLEAN,,1,,,4,no
JH-C-P12E03,JH-C-P12E03I01,有无冒烟火情，若造粒设备运行是否正常,BOOLEAN,,1,,,4,no
JH-C-P12E04,JH-C-P12E04I01,有无泄漏异常,BOOLEAN,,1,,,4,no
JH-C-P12E05,JH-C-P12E05I01,有无泄漏异常,BOOLEAN,,1,,,8,no
JH-C-P13E01,JH-C-P13E01I01,储罐液位是否正常，有无泄漏，除湿剂是否变色,BOOLEAN,,1,,,4,no
JH-C-P13E02,JH-C-P13E02I01,储罐液位是否正常，有无泄漏,BOOLEAN,,1,,,4,no
JH-C-P13E03,JH-C-P13E03I01,储罐液位是否正常，有无泄漏,BOOLEAN,,1,,,4,no
JH-C-P13E04,JH-C-P13E04I01,有无报警、异常,BOOLEAN,,1,,,4,no
JH-C-P14E01,JH-C-P14E01I01,出口压力是否正常,NUMBER,MPa,1,0.5,1,4,no
JH-C-P14E01,JH-C-P14E01I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,4,no
JH-C-P14E02,JH-C-P14E02I01,出口压力是否正常,NUMBER,MPa,1,0.5,1,4,no
JH-C-P14E02,JH-C-P14E02I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,4,no
JH-C-P14E03,JH-C-P14E03I01,液位是否过高，有有无溢流,BOOLEAN,,1,,,4,no
JH-C-P15E01,JH-C-P15E01I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1～0.3MPa之间,BOOLEAN,,1,,,4,no
JH-C-P15E02,JH-C-P15E02I01,有无溢流泄漏,BOOLEAN,,1,,,4,no
